drg,type,state,status,epcost
192,PB,FL,pre,0
192,PB,FL,post,0
192,PB,FL,during,3398.352313
192,PB,GA,pre,835.0033181
192,PB,GA,post,1871.326809
192,PB,GA,during,0
192,PB,HI,pre,3861.989682
192,PB,HI,post,4205.840621
192,PB,HI,during,3248.892324
192,PB,IA,pre,0
192,PB,IA,post,0
192,PB,IA,during,416.4446521
192,PB,ID,pre,3693.429739
192,PB,ID,post,9367.728881
192,PB,ID,during,0
192,PB,IL,pre,0
192,PB,IL,post,0
192,PB,IL,during,0
192,PB,IN,pre,4422.971882
192,PB,IN,post,2647.027682
192,PB,IN,during,0
192,PB,KS,pre,0
192,PB,KS,post,3340.50219
192,PB,KS,during,1141.727299
192,PB,KY,pre,513.1428413
192,PB,KY,post,5975.526461
192,PB,KY,during,1306.395083
192,PB,LA,pre,923.8512522
192,PB,LA,post,0
192,PB,LA,during,2701.462015
192,PB,MA,pre,5322.61158
192,PB,MA,post,2632.200656
192,PB,MA,during,2523.998027
192,PB,ME,pre,1899.360289
192,PB,ME,post,1055.983474
192,PB,ME,during,0
192,PB,MI,pre,4994.664137
192,PB,MI,post,0
192,PB,MI,during,0
192,PB,MN,pre,2469.789074
192,PB,MN,post,0
192,PB,MN,during,2158.68267
192,PB,MO,pre,0
192,PB,MO,post,493.5155394
192,PB,MO,during,1328.414024
192,PB,MS,pre,4873.143553
192,PB,MS,post,59.80037449
192,PB,MS,during,2079.489774
192,PB,MT,pre,852.6636236
192,PB,MT,post,7183.016343
192,PB,MT,during,5757.706961
192,PB,NC,pre,0
192,PB,NC,post,968.8574658
192,PB,NC,during,2293.439167
192,PB,ND,pre,0
192,PB,ND,post,3024.036976
192,PB,ND,during,287.2625113
192,PB,NE,pre,8170.045292
192,PB,NE,post,4351.60849
192,PB,NE,during,0
192,PB,NH,pre,5224.059431
192,PB,NH,post,2227.831094
192,PB,NH,during,0
192,PB,NJ,pre,0
192,PB,NJ,post,790.0503143
192,PB,NJ,during,728.0596753
192,PB,NM,pre,0
192,PB,NM,post,2385.256219
192,PB,NM,during,6684.891854
192,PB,NV,pre,0
192,PB,NV,post,2125.009211
192,PB,NV,during,0
192,PB,NY,pre,0
192,PB,NY,post,1065.759023
192,PB,NY,during,1687.092321
192,PB,OH,pre,0
192,PB,OH,post,0
192,PB,OH,during,4969.114696
192,PB,OK,pre,1124.258295
192,PB,OK,post,0
192,PB,OK,during,5468.478066
192,PB,OR,pre,8422.308126
192,PB,OR,post,2544.767399
192,PB,OR,during,0
192,PB,PA,pre,0
192,PB,PA,post,3158.827836
192,PB,PA,during,3416.913365
192,PB,RI,pre,1088.266283
192,PB,RI,post,833.1670468
192,PB,RI,during,3431.991208
192,PB,SC,pre,2628.39816
192,PB,SC,post,1933.693416
192,PB,SC,during,0
192,PB,SD,pre,1852.967726
192,PB,SD,post,3523.038571
192,PB,SD,during,979.0896017
192,PB,TN,pre,0
192,PB,TN,post,0
192,PB,TN,during,2348.407062
192,PB,TX,pre,0
192,PB,TX,post,1854.297977
192,PB,TX,during,2355.54668
192,PB,UT,pre,8276.114325
192,PB,UT,post,4898.246045
192,PB,UT,during,1976.238422
192,PB,VA,pre,3337.142572
192,PB,VA,post,0
192,PB,VA,during,3871.819871
192,PB,VT,pre,8197.538498
192,PB,VT,post,307.0697352
192,PB,VT,during,0
192,PB,WA,pre,3080.250054
192,PB,WA,post,6050.823021
192,PB,WA,during,0
192,PB,WI,pre,2777.308662
192,PB,WI,post,2051.951113
192,PB,WI,during,0
192,PB,WV,pre,1663.871923
192,PB,WV,post,6129.899442
192,PB,WV,during,1258.355276
192,PB,WY,pre,4570.108772
192,PB,WY,post,0
192,PB,WY,during,0
192,SN,AL,pre,0
192,SN,AL,post,0
192,SN,AL,during,5337.96218
192,SN,AR,pre,0
192,SN,AR,post,0
192,SN,AR,during,297.7668575
192,SN,AZ,pre,0
192,SN,AZ,post,0
192,SN,AZ,during,6359.644752
192,SN,CA,pre,0
192,SN,CA,post,4457.589598
192,SN,CA,during,0
192,SN,CO,pre,0
192,SN,CO,post,3766.912104
192,SN,CO,during,4010.351219
192,SN,CT,pre,2135.914367
192,SN,CT,post,1113.783559
192,SN,CT,during,0
192,SN,DC,pre,1628.437175
192,SN,DC,post,0
192,SN,DC,during,0
192,SN,DE,pre,122.4425413
192,SN,DE,post,0
192,SN,DE,during,0
192,SN,FL,pre,850.2546811
192,SN,FL,post,0
192,SN,FL,during,0
192,SN,GA,pre,3830.924743
192,SN,GA,post,0
192,SN,GA,during,4557.753078
192,SN,HI,pre,3385.117903
192,SN,HI,post,0
192,SN,HI,during,4222.180265
192,SN,IA,pre,5014.326643
192,SN,IA,post,0
192,SN,IA,during,3315.460193
192,SN,ID,pre,0
192,SN,ID,post,0
192,SN,ID,during,3715.470663
192,SN,IL,pre,0
192,SN,IL,post,0
192,SN,IL,during,0
192,SN,IN,pre,3260.785786
192,SN,IN,post,5745.359625
192,SN,IN,during,1058.527066
192,SN,KS,pre,4823.052995
192,SN,KS,post,4639.732977
192,SN,KS,during,2835.048106
192,SN,KY,pre,0
192,SN,KY,post,4039.401193
192,SN,KY,during,1157.767226
192,SN,LA,pre,0
192,SN,LA,post,2245.977155
192,SN,LA,during,194.1257748
192,SN,MA,pre,0
192,SN,MA,post,2172.759125
192,SN,MA,during,1723.917005
192,SN,ME,pre,2675.71416
192,SN,ME,post,2579.394554
192,SN,ME,during,0
192,SN,MI,pre,0
192,SN,MI,post,3986.025653
192,SN,MI,during,0
192,SN,MN,pre,1551.298363
192,SN,MN,post,4569.935123
192,SN,MN,during,2002.33021
192,SN,MO,pre,171.8205317
192,SN,MO,post,6401.68928
192,SN,MO,during,0
192,SN,MS,pre,405.6606191
192,SN,MS,post,4352.869895
192,SN,MS,during,2373.366901
192,SN,MT,pre,0
192,SN,MT,post,0
192,SN,MT,during,2732.788967
192,SN,NC,pre,0
192,SN,NC,post,750.3167233
192,SN,NC,during,0
192,SN,NE,pre,415.2970449
192,SN,NE,post,4721.411173
192,SN,NE,during,2183.731415
192,SN,NH,pre,0
192,SN,NH,post,1652.941821
192,SN,NH,during,2227.357803
192,SN,NJ,pre,1534.468551
192,SN,NJ,post,2220.852521
192,SN,NJ,during,0
192,SN,NM,pre,4604.078772
192,SN,NM,post,3418.845548
192,SN,NM,during,2712.609381
192,SN,NV,pre,0
192,SN,NV,post,0
192,SN,NV,during,0
192,SN,NY,pre,3809.804553
192,SN,NY,post,8266.079183
192,SN,NY,during,775.8683128
192,SN,OH,pre,248.2489195
192,SN,OH,post,2273.96259
192,SN,OH,during,2449.110291
192,SN,OK,pre,1814.729202
192,SN,OK,post,2878.332571
192,SN,OK,during,5669.021447
192,SN,OR,pre,0
192,SN,OR,post,0
192,SN,OR,during,846.2667574
192,SN,PA,pre,3901.0051
192,SN,PA,post,4783.870015
192,SN,PA,during,353.6009854
192,SN,RI,pre,3000.81791
192,SN,RI,post,3054.563088
192,SN,RI,during,0
192,SN,SC,pre,1789.458687
192,SN,SC,post,1897.634809
192,SN,SC,during,0
192,SN,SD,pre,0
192,SN,SD,post,1539.044969
192,SN,SD,during,2876.058384
192,SN,TN,pre,0
192,SN,TN,post,4053.852442
192,SN,TN,during,4240.451265
192,SN,TX,pre,1506.176309
192,SN,TX,post,3311.253784
192,SN,TX,during,833.9090712
192,SN,UT,pre,0
192,SN,UT,post,355.9648866
192,SN,UT,during,2120.427158
192,SN,VA,pre,0
192,SN,VA,post,340.028996
192,SN,VA,during,1699.156572
192,SN,VT,pre,3967.305099
192,SN,VT,post,654.7071333
192,SN,VT,during,7148.035801
192,SN,WA,pre,3640.104033
192,SN,WA,post,11017.78151
192,SN,WA,during,0
192,SN,WI,pre,1839.993535
192,SN,WI,post,0
192,SN,WI,during,729.684882
192,SN,WV,pre,0
192,SN,WV,post,0
192,SN,WV,during,7023.058129
192,SN,WY,pre,2872.803684
192,SN,WY,post,1853.149457
192,SN,WY,during,4256.01068
280,DM,AL,pre,2871.575187
280,DM,AL,post,0
280,DM,AL,during,0
280,DM,AR,pre,2034.311486
280,DM,AR,post,2846.705022
280,DM,AR,during,381.9769532
280,DM,AZ,pre,2164.641899
280,DM,AZ,post,0
280,DM,AZ,during,622.2855365
280,DM,CA,pre,6002.022461
280,DM,CA,post,2324.290758
280,DM,CA,during,8905.711381
280,DM,CO,pre,0
280,DM,CO,post,0
280,DM,CO,during,0
280,DM,CT,pre,2326.847492
280,DM,CT,post,2955.368485
280,DM,CT,during,885.5546211
280,DM,DC,pre,0
280,DM,DC,post,0
280,DM,DC,during,0
280,DM,DE,pre,0
280,DM,DE,post,0
280,DM,DE,during,5094.654811
280,DM,FL,pre,6422.058544
280,DM,FL,post,0
280,DM,FL,during,1233.674714
280,DM,GA,pre,0
280,DM,GA,post,252.0651793
280,DM,GA,during,3085.381172
280,DM,HI,pre,13.43047515
280,DM,HI,post,1722.939938
280,DM,HI,during,2732.909258
280,DM,IA,pre,2387.78716
280,DM,IA,post,0
280,DM,IA,during,5556.817234
280,DM,ID,pre,918.4574584
280,DM,ID,post,2153.344186
280,DM,ID,during,4319.291864
280,DM,IL,pre,469.2846799
280,DM,IL,post,4638.288725
280,DM,IL,during,0
280,DM,IN,pre,1575.205959
280,DM,IN,post,2112.228047
280,DM,IN,during,1422.689379
280,DM,KS,pre,723.2757142
280,DM,KS,post,4307.28287
280,DM,KS,during,5967.474153
280,DM,KY,pre,0
280,DM,KY,post,9102.969661
280,DM,KY,during,2025.857585
280,DM,LA,pre,0
280,DM,LA,post,0
280,DM,LA,during,821.1253804
280,DM,MA,pre,6599.024639
280,DM,MA,post,0
280,DM,MA,during,1179.181544
280,DM,ME,pre,0
280,DM,ME,post,0
280,DM,ME,during,0
280,DM,MI,pre,0
280,DM,MI,post,2830.235853
280,DM,MI,during,11261.87384
280,DM,MN,pre,0
280,DM,MN,post,5102.340484
280,DM,MN,during,0
280,DM,MO,pre,3173.909641
280,DM,MO,post,0
280,DM,MO,during,4803.267256
280,DM,MS,pre,0
280,DM,MS,post,206.403621
280,DM,MS,during,0
280,DM,MT,pre,2218.850013
280,DM,MT,post,0
280,DM,MT,during,716.7898791
280,DM,NC,pre,5611.258922
280,DM,NC,post,3655.394715
280,DM,NC,during,0
280,DM,ND,pre,0
280,DM,ND,post,4559.710122
280,DM,ND,during,584.4542439
280,DM,NE,pre,2659.250222
280,DM,NE,post,4303.63597
280,DM,NE,during,2087.180026
280,DM,NH,pre,786.74888
280,DM,NH,post,1325.205757
280,DM,NH,during,4645.633045
280,DM,NJ,pre,2504.724148
280,DM,NJ,post,0
280,DM,NJ,during,8549.049009
280,DM,NM,pre,1405.730231
280,DM,NM,post,1220.892982
280,DM,NM,during,6913.892535
280,DM,NV,pre,0
280,DM,NV,post,0
280,DM,NV,during,1794.794575
280,DM,NY,pre,3738.545789
280,DM,NY,post,4827.982765
280,DM,NY,during,221.8751664
280,DM,OH,pre,1377.908685
280,DM,OH,post,2019.875509
280,DM,OH,during,944.9546662
280,DM,OK,pre,3802.370186
280,DM,OK,post,313.7419855
280,DM,OK,during,0
280,DM,OR,pre,0
280,DM,OR,post,7639.07755
280,DM,OR,during,3361.069102
280,DM,PA,pre,2712.464456
280,DM,PA,post,4516.587504
280,DM,PA,during,2834.282181
280,DM,RI,pre,6760.162393
280,DM,RI,post,7396.783158
280,DM,RI,during,5515.188091
280,DM,SC,pre,106.428233
280,DM,SC,post,2650.554993
280,DM,SC,during,3213.953841
280,DM,SD,pre,3660.154239
280,DM,SD,post,0
280,DM,SD,during,1331.704735
280,DM,TN,pre,4494.553613
280,DM,TN,post,3637.641332
280,DM,TN,during,4130.6047
280,DM,TX,pre,0
280,DM,TX,post,0
280,DM,TX,during,1734.683454
280,DM,UT,pre,0
280,DM,UT,post,634.5633019
280,DM,UT,during,1610.965528
280,DM,VA,pre,4526.076637
280,DM,VA,post,0
280,DM,VA,during,6643.262794
280,DM,VT,pre,6090.045821
280,DM,VT,post,0
280,DM,VT,during,3253.934075
280,DM,WA,pre,4013.553696
280,DM,WA,post,3479.145039
280,DM,WA,during,2712.365222
280,DM,WI,pre,2593.725886
280,DM,WI,post,4792.949996
280,DM,WI,during,0
280,DM,WV,pre,0
280,DM,WV,post,6068.298496
280,DM,WV,during,5065.110317
280,DM,WY,pre,4992.817994
280,DM,WY,post,2562.928709
280,DM,WY,during,3637.935836
280,HH,AK,pre,491.005153
280,HH,AK,post,0
280,HH,AK,during,3878.380511
280,HH,AL,pre,5406.575237
280,HH,AL,post,3608.116774
280,HH,AL,during,3441.052063
280,HH,AR,pre,0
280,HH,AR,post,0
280,HH,AR,during,749.137819
280,HH,AZ,pre,1813.72299
280,HH,AZ,post,1442.030275
280,HH,AZ,during,1039.624803
280,HH,CA,pre,2541.152059
280,HH,CA,post,6144.295122
280,HH,CA,during,0
280,HH,CO,pre,770.016894
280,HH,CO,post,0
280,HH,CO,during,588.7496347
280,HH,CT,pre,1065.99756
280,HH,CT,post,1979.545997
280,HH,CT,during,3568.918455
280,HH,DC,pre,0
280,HH,DC,post,2455.557221
280,HH,DC,during,3652.193918
280,HH,DE,pre,3641.138822
280,HH,DE,post,1710.321206
280,HH,DE,during,0
280,HH,FL,pre,0
280,HH,FL,post,0
280,HH,FL,during,4342.435341
280,HH,GA,pre,6725.254004
280,HH,GA,post,0
280,HH,GA,during,3498.399075
280,HH,HI,pre,2813.567836
280,HH,HI,post,285.4583732
280,HH,HI,during,0
280,HH,IA,pre,4694.679105
280,HH,IA,post,0
280,HH,IA,during,3584.228004
280,HH,ID,pre,4194.178916
280,HH,ID,post,0
280,HH,ID,during,165.2351658
280,HH,IL,pre,0
280,HH,IL,post,8103.544356
280,HH,IL,during,3967.196659
280,HH,IN,pre,503.3010086
280,HH,IN,post,1366.226646
280,HH,IN,during,0
280,HH,KS,pre,703.466699
280,HH,KS,post,2143.039877
280,HH,KS,during,0
280,HH,KY,pre,0
280,HH,KY,post,0
280,HH,KY,during,5301.832781
280,HH,LA,pre,0
280,HH,LA,post,0
280,HH,LA,during,3472.992384
280,HH,MA,pre,0
280,HH,MA,post,6496.088075
280,HH,MA,during,0
280,HH,ME,pre,0
280,HH,ME,post,1712.631812
280,HH,ME,during,1160.412121
280,HH,MI,pre,2215.991116
280,HH,MI,post,0
280,HH,MI,during,2279.65803
280,HH,MN,pre,5569.224135
280,HH,MN,post,1550.147676
280,HH,MN,during,0
280,HH,MO,pre,1553.574775
280,HH,MO,post,4699.597048
280,HH,MO,during,0
280,HH,MS,pre,0
280,HH,MS,post,8606.714532
280,HH,MS,during,4617.472067
280,HH,MT,pre,2531.753312
280,HH,MT,post,3724.416196
280,HH,MT,during,1713.774522
280,HH,NC,pre,4846.622399
280,HH,NC,post,0
280,HH,NC,during,5612.960704
280,HH,ND,pre,327.0156086
280,HH,ND,post,2839.084888
280,HH,ND,during,1557.879457
280,HH,NE,pre,0
280,HH,NE,post,8662.116568
280,HH,NE,during,28.79426677
280,HH,NH,pre,3959.746522
280,HH,NH,post,0
280,HH,NH,during,3608.376134
280,HH,NJ,pre,1419.650182
280,HH,NJ,post,0
280,HH,NJ,during,3650.214746
280,HH,NM,pre,72.6572816
280,HH,NM,post,3588.753026
280,HH,NM,during,2260.142223
280,HH,NV,pre,1091.982487
280,HH,NV,post,2212.761674
280,HH,NV,during,3094.62135
280,HH,NY,pre,3839.475396
280,HH,NY,post,5332.176661
280,HH,NY,during,2472.541011
280,HH,OH,pre,6659.037567
280,HH,OH,post,0
280,HH,OH,during,3642.425704
280,HH,OK,pre,0
280,HH,OK,post,5887.768651
280,HH,OK,during,5084.25703
280,HH,OR,pre,8175.583324
280,HH,OR,post,939.0377053
280,HH,OR,during,1487.548994
280,HH,PA,pre,0
280,HH,PA,post,1483.044514
280,HH,PA,during,0
280,HH,RI,pre,1400.481383
280,HH,RI,post,0
280,HH,RI,during,0
280,HH,SC,pre,6507.10483
280,HH,SC,post,1618.887049
280,HH,SC,during,5955.018427
280,HH,SD,pre,2737.461603
280,HH,SD,post,4031.815724
280,HH,SD,during,3084.334166
280,HH,TN,pre,2230.190941
280,HH,TN,post,0
280,HH,TN,during,0
280,HH,TX,pre,2952.248196
280,HH,TX,post,0
280,HH,TX,during,871.0977755
280,HH,UT,pre,3579.569479
280,HH,UT,post,366.2660223
280,HH,UT,during,1402.657122
280,HH,VA,pre,588.1300028
280,HH,VA,post,0
280,HH,VA,during,247.3905376
280,HH,VT,pre,5226.008223
280,HH,VT,post,1902.94143
280,HH,VT,during,4610.916481
280,HH,WA,pre,2992.59758
280,HH,WA,post,1863.980564
280,HH,WA,during,3230.912896
280,HH,WI,pre,0
280,HH,WI,post,0
280,HH,WI,during,6883.215341
280,HH,WV,pre,1630.734566
280,HH,WV,post,4704.897926
280,HH,WV,during,0
280,HH,WY,pre,203.0948304
280,HH,WY,post,5800.095158
280,HH,WY,during,0
280,HS,AK,pre,805.2465262
280,HS,AK,post,889.5055515
280,HS,AK,during,0
280,HS,AL,pre,0
280,HS,AL,post,0
280,HS,AL,during,4061.787031
280,HS,AR,pre,13.39624617
280,HS,AR,post,4166.278199
280,HS,AR,during,4020.640215
280,HS,AZ,pre,0
280,HS,AZ,post,1575.372955
280,HS,AZ,during,4823.306639
280,HS,CA,pre,6265.10181
280,HS,CA,post,0
280,HS,CA,during,536.0663232
280,HS,CO,pre,8004.478116
280,HS,CO,post,2722.258101
280,HS,CO,during,0
280,HS,CT,pre,2850.150804
280,HS,CT,post,5125.985562
280,HS,CT,during,131.3012641
280,HS,DC,pre,2366.76017
280,HS,DC,post,849.0587155
280,HS,DC,during,0
280,HS,DE,pre,3254.637258
280,HS,DE,post,1458.269968
280,HS,DE,during,547.6432133
280,HS,FL,pre,3716.847337
280,HS,FL,post,4232.161865
280,HS,FL,during,0
280,HS,GA,pre,1221.847856
280,HS,GA,post,1236.209432
280,HS,GA,during,0
280,HS,HI,pre,3250.636897
280,HS,HI,post,901.4906077
280,HS,HI,during,0
280,HS,IA,pre,3421.050385
280,HS,IA,post,3815.501811
280,HS,IA,during,2741.592548
280,HS,ID,pre,1744.17029
280,HS,ID,post,1624.000555
280,HS,ID,during,0
280,HS,IL,pre,923.3996836
280,HS,IL,post,0
280,HS,IL,during,4265.94061
280,HS,IN,pre,7546.892608
280,HS,IN,post,936.0784325
280,HS,IN,during,0
280,HS,KS,pre,0
280,HS,KS,post,5670.14169
280,HS,KS,during,3211.095949
280,HS,KY,pre,562.4763175
280,HS,KY,post,3218.237103
280,HS,KY,during,1216.056686
280,HS,LA,pre,0
280,HS,LA,post,4925.897503
280,HS,LA,during,0
280,HS,MA,pre,2135.685742
280,HS,MA,post,5124.905662
280,HS,MA,during,5919.506625
280,HS,ME,pre,3711.497209
280,HS,ME,post,6765.79631
280,HS,ME,during,0
280,HS,MI,pre,680.8818486
280,HS,MI,post,4126.851027
280,HS,MI,during,0
280,HS,MN,pre,1179.354022
280,HS,MN,post,1509.91003
280,HS,MN,during,0
280,HS,MO,pre,0
280,HS,MO,post,0
280,HS,MO,during,1482.390456
280,HS,MS,pre,2117.923124
280,HS,MS,post,0
280,HS,MS,during,2011.608772
280,HS,MT,pre,6164.690314
280,HS,MT,post,1331.082348
280,HS,MT,during,5249.134825
280,HS,NC,pre,8298.183841
280,HS,NC,post,0
280,HS,NC,during,449.7152743
280,HS,ND,pre,1305.455618
280,HS,ND,post,8063.869692
280,HS,ND,during,3573.674771
280,HS,NE,pre,5970.491454
280,HS,NE,post,381.1075854
280,HS,NE,during,2587.608553
280,HS,NH,pre,0
280,HS,NH,post,0
280,HS,NH,during,2403.51964
280,HS,NJ,pre,4250.127522
280,HS,NJ,post,142.1766791
280,HS,NJ,during,0
280,HS,NM,pre,0
280,HS,NM,post,0
280,HS,NM,during,0
280,HS,NY,pre,0
280,HS,NY,post,0
280,HS,NY,during,0
280,HS,OH,pre,973.4367385
280,HS,OH,post,4482.754975
280,HS,OH,during,855.3047936
280,HS,OK,pre,3913.99126
280,HS,OK,post,0
280,HS,OK,during,4720.835852
280,HS,OR,pre,0
280,HS,OR,post,3874.481381
280,HS,OR,during,798.7771765
280,HS,PA,pre,0
280,HS,PA,post,3440.217185
280,HS,PA,during,2963.605838
280,HS,RI,pre,0
280,HS,RI,post,5904.704603
280,HS,RI,during,2504.412379
280,HS,SC,pre,6408.982525
280,HS,SC,post,0
280,HS,SC,during,11986.82956
280,HS,SD,pre,2842.988955
280,HS,SD,post,4668.446937
280,HS,SD,during,3732.843845
280,HS,TN,pre,3225.193784
280,HS,TN,post,0
280,HS,TN,during,0
280,HS,TX,pre,5325.704213
280,HS,TX,post,2834.912181
280,HS,TX,during,503.0302228
280,HS,UT,pre,0
280,HS,UT,post,2360.711387
280,HS,UT,during,0
280,HS,VA,pre,3262.008285
280,HS,VA,post,1357.997648
280,HS,VA,during,5819.483573
280,HS,VT,pre,0
280,HS,VT,post,0
280,HS,VT,during,0
280,HS,WA,pre,3704.464091
280,HS,WA,post,1210.472763
280,HS,WA,during,2744.490434
280,HS,WI,pre,1972.354552
280,HS,WI,post,3291.425106
280,HS,WI,during,3562.801747
280,HS,WV,pre,0
280,HS,WV,post,2574.93723
280,HS,WV,during,0
280,IP,AK,pre,3572.724646
280,IP,AK,post,42.527583
280,IP,AK,during,368.1900189
280,IP,AL,pre,3518.335979
280,IP,AL,post,3434.788344
280,IP,AL,during,2250.616292
280,IP,AR,pre,2710.142822
280,IP,AR,post,0
280,IP,AR,during,7431.861825
280,IP,AZ,pre,1469.756448
280,IP,AZ,post,4544.889549
280,IP,AZ,during,0
280,IP,CA,pre,2447.012703
280,IP,CA,post,769.149698
280,IP,CA,during,5713.899426
280,IP,CO,pre,733.604979
280,IP,CO,post,1091.18278
280,IP,CO,during,5743.694965
280,IP,CT,pre,4151.7177
280,IP,CT,post,1131.47631
280,IP,CT,during,0
280,IP,DC,pre,854.0230446
280,IP,DC,post,0
280,IP,DC,during,3799.302818
280,IP,DE,pre,3635.2336
280,IP,DE,post,2553.963905
280,IP,DE,during,715.6674275
280,IP,FL,pre,3508.082777
280,IP,FL,post,5039.471812
280,IP,FL,during,2346.931357
280,IP,GA,pre,2088.912217
280,IP,GA,post,0
280,IP,GA,during,5986.311271
280,IP,HI,pre,3607.657493
280,IP,HI,post,3318.30459
280,IP,HI,during,8461.736508
280,IP,IA,pre,46.37885838
280,IP,IA,post,0
280,IP,IA,during,4232.285301
280,IP,ID,pre,1075.336804
280,IP,ID,post,2477.764503
280,IP,ID,during,1895.57695
280,IP,IL,pre,0
280,IP,IL,post,6456.496577
280,IP,IL,during,4323.694989
280,IP,IN,pre,4528.774186
280,IP,IN,post,0
280,IP,IN,during,3757.440164
280,IP,KS,pre,0
280,IP,KS,post,0
280,IP,KS,during,5068.135148
280,IP,KY,pre,3445.041071
280,IP,KY,post,175.6598704
280,IP,KY,during,7436.470023
280,IP,LA,pre,0
280,IP,LA,post,0
280,IP,LA,during,811.3746851
280,IP,MA,pre,0
280,IP,MA,post,1692.452405
280,IP,MA,during,1060.131382
280,IP,ME,pre,609.1561063
280,IP,ME,post,4894.08393
280,IP,ME,during,0
280,IP,MI,pre,7087.345191
280,IP,MI,post,5582.823651
280,IP,MI,during,4312.285514
280,IP,MN,pre,2215.342434
280,IP,MN,post,0
280,IP,MN,during,1522.873493
280,IP,MO,pre,4422.488912
280,IP,MO,post,3062.054522
280,IP,MO,during,9874.08913
280,IP,MS,pre,1119.360441
280,IP,MS,post,0
280,IP,MS,during,0
280,IP,MT,pre,4917.879705
280,IP,MT,post,1940.589169
280,IP,MT,during,2109.060834
280,IP,NC,pre,1501.314862
280,IP,NC,post,3445.485919
280,IP,NC,during,1228.94312
280,IP,ND,pre,906.0035991
280,IP,ND,post,5992.018537
280,IP,ND,during,3641.476472
280,IP,NE,pre,0
280,IP,NE,post,0
280,IP,NE,during,0
280,IP,NH,pre,4149.32752
280,IP,NH,post,1593.709998
280,IP,NH,during,6346.519432
280,IP,NJ,pre,3069.067142
280,IP,NJ,post,4467.592569
280,IP,NJ,during,409.1354588
280,IP,NM,pre,0
280,IP,NM,post,618.2039818
280,IP,NM,during,3017.036124
280,IP,NV,pre,3175.680557
280,IP,NV,post,0
280,IP,NV,during,1553.824599
280,IP,NY,pre,209.4938901
280,IP,NY,post,5166.305275
280,IP,NY,during,0
280,IP,OH,pre,472.2588166
280,IP,OH,post,367.8678413
280,IP,OH,during,0
280,IP,OK,pre,5093.40525
280,IP,OK,post,5863.174533
280,IP,OK,during,0
280,IP,OR,pre,1641.69728
280,IP,OR,post,3411.557114
280,IP,OR,during,3150.261942
280,IP,PA,pre,0
280,IP,PA,post,0
280,IP,PA,during,6964.811452
280,IP,RI,pre,6508.589272
280,IP,RI,post,2493.657316
280,IP,RI,during,2163.782432
280,IP,SC,pre,0
280,IP,SC,post,804.6622024
280,IP,SC,during,2065.491196
280,IP,SD,pre,5474.372938
280,IP,SD,post,3465.178432
280,IP,SD,during,0
280,IP,TN,pre,2278.207535
280,IP,TN,post,2173.637659
280,IP,TN,during,1515.796494
280,IP,TX,pre,7673.191877
280,IP,TX,post,1599.771922
280,IP,TX,during,0
280,IP,UT,pre,5336.790359
280,IP,UT,post,0
280,IP,UT,during,4760.411421
280,IP,VA,pre,434.5213703
280,IP,VA,post,0
280,IP,VA,during,2117.698943
280,IP,VT,pre,4531.434891
280,IP,VT,post,2978.817369
280,IP,VT,during,1696.159351
280,IP,WA,pre,3714.832091
280,IP,WA,post,3825.963226
280,IP,WA,during,0
280,IP,WI,pre,0
280,IP,WI,post,1506.112294
280,IP,WI,during,148.1532557
280,IP,WV,pre,0
280,IP,WV,post,2906.878423
280,IP,WV,during,433.2776055
280,IP,WY,pre,161.0931241
280,IP,WY,post,0
280,IP,WY,during,0
280,OP,AK,pre,0
280,OP,AK,post,6266.570799
280,OP,AK,during,0
280,OP,AL,pre,1644.358487
280,OP,AL,post,0
280,OP,AL,during,3210.35593
280,OP,AR,pre,3798.599775
280,OP,AR,post,0
280,OP,AR,during,932.2137212
