drg,type,hrrnum,status,epcost
190,DM,447,post,0
190,DM,447,during,2290.236006
190,DM,448,pre,0
190,DM,448,post,4608.964631
190,DM,448,during,1153.543989
190,DM,449,pre,0
190,DM,449,post,902.6851621
190,DM,449,during,0
190,DM,450,pre,0
190,DM,450,post,294.0953142
190,DM,450,during,2410.571604
190,DM,451,pre,5386.930194
190,DM,451,post,2790.824697
190,DM,451,during,1418.620349
190,DM,452,pre,1352.615078
190,DM,452,post,4644.023382
190,DM,452,during,5173.745288
190,DM,456,pre,7749.223586
190,DM,456,post,2761.031665
190,DM,456,during,0
190,DM,457,pre,661.7991324
190,DM,457,post,5345.018318
190,DM,457,during,0
190,HH,1,pre,6648.77446
190,HH,1,post,0
190,HH,1,during,0
190,HH,2,pre,0
190,HH,2,post,1453.939168
190,HH,2,during,6171.608384
190,HH,5,pre,0
190,HH,5,post,213.6788685
190,HH,5,during,2736.014186
190,HH,6,pre,1476.451147
190,HH,6,post,6035.698191
190,HH,6,during,8253.88051
190,HH,7,pre,5256.933426
190,HH,7,post,2745.794465
190,HH,7,during,3444.08532
190,HH,9,pre,0
190,HH,9,post,1313.779247
190,HH,9,during,3609.8713
190,HH,10,pre,0
190,HH,10,post,0
190,HH,10,during,4755.535659
190,HH,11,pre,3956.881
190,HH,11,post,3788.207009
190,HH,11,during,0
190,HH,12,pre,4183.398026
190,HH,12,post,5011.43604
190,HH,12,during,3943.495167
190,HH,14,pre,5694.20888
190,HH,14,post,0
190,HH,14,during,2618.548293
190,HH,15,pre,0
190,HH,15,post,2434.978778
190,HH,15,during,0
190,HH,16,pre,5098.840653
190,HH,16,post,4177.434654
190,HH,16,during,5224.11206
190,HH,18,pre,0
190,HH,18,post,1741.057359
190,HH,18,during,0
190,HH,19,pre,0
190,HH,19,post,0
190,HH,19,during,4525.362435
190,HH,21,pre,417.1873953
190,HH,21,post,1911.209423
190,HH,21,during,0
190,HH,22,pre,0
190,HH,22,post,3014.287631
190,HH,22,during,0
190,HH,23,pre,0
190,HH,23,post,6546.120677
190,HH,23,during,8276.656615
190,HH,25,pre,3392.381641
190,HH,25,post,0
190,HH,25,during,0
190,HH,31,pre,174.3118492
190,HH,31,post,4309.723193
190,HH,31,during,3416.285461
190,HH,33,pre,5596.270861
190,HH,33,post,906.8084251
190,HH,33,during,3869.564691
190,HH,43,pre,0
190,HH,43,post,0
190,HH,43,during,1721.720739
190,HH,56,pre,0
190,HH,56,post,0
190,HH,56,during,1461.106476
190,HH,58,pre,1223.583704
190,HH,58,post,4310.775976
190,HH,58,during,0
190,HH,62,pre,0
190,HH,62,post,0
190,HH,62,during,4602.260434
190,HH,65,pre,0
190,HH,65,post,0
190,HH,65,during,2391.0426
190,HH,69,pre,2344.175374
190,HH,69,post,4051.066213
190,HH,69,during,6001.204305
190,HH,73,pre,0
190,HH,73,post,0
190,HH,73,during,5550.192708
190,HH,77,pre,5618.883268
190,HH,77,post,0
190,HH,77,during,0
190,HH,78,pre,3361.369627
190,HH,78,post,2248.976239
190,HH,78,during,0
190,HH,79,pre,2149.047893
190,HH,79,post,4383.327101
190,HH,79,during,696.2689841
190,HH,80,pre,0
190,HH,80,post,2524.955458
190,HH,80,during,498.7906173
190,HH,81,pre,0
190,HH,81,post,5009.8992
190,HH,81,during,2551.545075
190,HH,82,pre,0
190,HH,82,post,0
190,HH,82,during,40.28378652
190,HH,83,pre,3737.505559
190,HH,83,post,3902.242525
190,HH,83,during,3589.569062
190,HH,85,pre,4278.872207
190,HH,85,post,4173.92066
190,HH,85,during,5312.880594
190,HH,86,pre,0
190,HH,86,post,918.4863632
190,HH,86,during,0
190,HH,87,pre,3366.40815
190,HH,87,post,3649.819645
190,HH,87,during,0
190,HH,89,pre,1634.584068
190,HH,89,post,5689.322881
190,HH,89,during,2349.285404
190,HH,91,pre,0
190,HH,91,post,5438.436518
190,HH,91,during,990.5704918
190,HH,96,pre,1309.983537
190,HH,96,post,6625.123874
190,HH,96,during,2384.38357
190,HH,101,pre,0
190,HH,101,post,495.5597408
190,HH,101,during,0
190,HH,102,pre,188.0196361
190,HH,102,post,0
190,HH,102,during,580.5454467
190,HH,103,pre,5735.080987
190,HH,103,post,0
190,HH,103,during,0
190,HH,104,pre,6851.406854
190,HH,104,post,1408.800241
190,HH,104,during,614.5065548
190,HH,105,pre,0
190,HH,105,post,720.646096
190,HH,105,during,2233.618797
190,HH,106,pre,6284.082531
190,HH,106,post,0
190,HH,106,during,3655.636707
190,HH,107,pre,0
190,HH,107,post,3559.577488
190,HH,107,during,2727.51072
190,HH,109,pre,2314.256246
190,HH,109,post,660.4170143
190,HH,109,during,0
190,HH,110,pre,949.8615786
190,HH,110,post,0
190,HH,110,during,0
190,HH,111,pre,5648.188524
190,HH,111,post,0
190,HH,111,during,5529.416322
190,HH,112,pre,7729.510863
190,HH,112,post,0
190,HH,112,during,3705.550066
190,HH,113,pre,0
190,HH,113,post,8239.973522
190,HH,113,during,3467.334877
190,HH,115,pre,788.6973397
190,HH,115,post,2248.708371
190,HH,115,during,3654.493274
190,HH,116,pre,1665.530094
190,HH,116,post,10943.37908
190,HH,116,during,220.7409731
190,HH,118,pre,4899.356245
190,HH,118,post,114.5712459
190,HH,118,during,4437.013213
190,HH,119,pre,5362.089902
190,HH,119,post,0
190,HH,119,during,2620.040741
190,HH,120,pre,1974.601618
190,HH,120,post,1412.666741
190,HH,120,during,3654.479393
190,HH,122,pre,1291.374445
190,HH,122,post,0
190,HH,122,during,7369.985807
190,HH,123,pre,0
190,HH,123,post,1472.17152
190,HH,123,during,0
190,HH,124,pre,0
190,HH,124,post,0
190,HH,124,during,1338.815358
190,HH,127,pre,0
190,HH,127,post,4634.355335
190,HH,127,during,0
190,HH,129,pre,651.2178159
190,HH,129,post,4694.141249
190,HH,129,during,0
190,HH,130,pre,0
190,HH,130,post,5710.896628
190,HH,130,during,6611.009373
190,HH,131,pre,4160.682821
190,HH,131,post,2531.096461
190,HH,131,during,4068.888996
190,HH,133,pre,5097.430241
190,HH,133,post,6177.223202
190,HH,133,during,0
190,HH,134,pre,0
190,HH,134,post,0
190,HH,134,during,1770.038961
190,HH,137,pre,3325.877093
190,HH,137,post,1298.164694
190,HH,137,during,6779.655964
190,HH,139,pre,2126.123095
190,HH,139,post,1216.534728
190,HH,139,during,0
190,HH,140,pre,2401.81773
190,HH,140,post,0
190,HH,140,during,463.385057
190,HH,141,pre,905.6147698
190,HH,141,post,3359.222891
190,HH,141,during,0
190,HH,142,pre,2770.946043
190,HH,142,post,800.8189909
190,HH,142,during,3733.928788
190,HH,144,pre,0
190,HH,144,post,0
190,HH,144,during,2947.769918
190,HH,145,pre,4109.838542
190,HH,145,post,2071.008252
190,HH,145,during,0
190,HH,146,pre,2891.428043
190,HH,146,post,0
190,HH,146,during,4412.583567
190,HH,147,pre,5346.403903
190,HH,147,post,4363.983827
190,HH,147,during,0
190,HH,148,pre,5974.710472
190,HH,148,post,4535.442303
190,HH,148,during,0
190,HH,149,pre,6431.95784
190,HH,149,post,0
190,HH,149,during,3460.081815
190,HH,150,pre,0
190,HH,150,post,3238.775639
190,HH,150,during,0
190,HH,151,pre,2385.994303
190,HH,151,post,40.73886263
190,HH,151,during,0
190,HH,152,pre,3523.041926
190,HH,152,post,1101.136941
190,HH,152,during,0
190,HH,154,pre,0
190,HH,154,post,0
190,HH,154,during,0
190,HH,155,pre,2249.58088
190,HH,155,post,8634.887423
190,HH,155,during,4656.70553
190,HH,156,pre,1072.202908
190,HH,156,post,437.6315157
190,HH,156,during,0
190,HH,158,pre,466.9152651
190,HH,158,post,0
190,HH,158,during,0
190,HH,161,pre,338.2764733
190,HH,161,post,225.268235
190,HH,161,during,7600.129625
190,HH,163,pre,0
190,HH,163,post,7530.332125
190,HH,163,during,2471.291539
190,HH,164,pre,0
190,HH,164,post,2031.850448
190,HH,164,during,1853.23918
190,HH,166,pre,1701.556181
190,HH,166,post,5121.908617
190,HH,166,during,3835.537184
190,HH,170,pre,0
190,HH,170,post,2659.353565
190,HH,170,during,3389.392316
190,HH,171,pre,0
190,HH,171,post,0
190,HH,171,during,767.5299601
190,HH,172,pre,5579.985347
190,HH,172,post,0
190,HH,172,during,0
190,HH,173,pre,3163.266735
190,HH,173,post,0
190,HH,173,during,3390.783831
190,HH,175,pre,8848.401201
190,HH,175,post,1933.704461
190,HH,175,during,438.9821408
190,HH,179,pre,4834.077694
190,HH,179,post,2464.21693
190,HH,179,during,3236.795883
190,HH,180,pre,3256.74524
190,HH,180,post,1964.524934
190,HH,180,during,868.3173197
190,HH,181,pre,3983.636951
190,HH,181,post,5054.789213
190,HH,181,during,6294.950576
190,HH,183,pre,5017.706872
190,HH,183,post,5544.67835
190,HH,183,during,1185.847203
190,HH,184,pre,4505.073181
190,HH,184,post,4947.076629
190,HH,184,during,0
190,HH,185,pre,7126.686017
190,HH,185,post,0
190,HH,185,during,3760.411167
190,HH,186,pre,1092.764936
190,HH,186,post,4922.357039
190,HH,186,during,1043.929557
190,HH,187,pre,0
190,HH,187,post,5084.297614
190,HH,187,during,2650.800015
190,HH,188,pre,0
190,HH,188,post,0
190,HH,188,during,3966.651959
190,HH,190,pre,0
190,HH,190,post,4527.266456
190,HH,190,during,0
190,HH,191,pre,2815.959221
190,HH,191,post,6541.104835
190,HH,191,during,0
190,HH,192,pre,0
190,HH,192,post,3349.148261
190,HH,192,during,382.8791059
190,HH,193,pre,0
190,HH,193,post,0
190,HH,193,during,1846.030456
190,HH,194,pre,6269.642326
190,HH,194,post,998.0611783
190,HH,194,during,0
190,HH,195,pre,5556.408965
190,HH,195,post,0
190,HH,195,during,2132.202636
190,HH,196,pre,3586.224193
190,HH,196,post,3141.15926
190,HH,196,during,0
190,HH,197,pre,1173.519097
190,HH,197,post,617.9902742
190,HH,197,during,160.2934499
190,HH,200,pre,1099.636329
190,HH,200,post,2437.118843
190,HH,200,during,7423.571064
190,HH,201,pre,2327.183788
190,HH,201,post,3412.078819
190,HH,201,during,2291.166455
190,HH,203,pre,2186.765454
190,HH,203,post,4695.259255
190,HH,203,during,0
190,HH,204,pre,0
190,HH,204,post,0
190,HH,204,during,2216.871922
190,HH,205,pre,1849.49606
190,HH,205,post,605.2803038
190,HH,205,during,3461.401278
190,HH,207,pre,0
190,HH,207,post,1664.785732
190,HH,207,during,0
190,HH,208,pre,0
190,HH,208,post,1305.521516
190,HH,208,during,0
190,HH,209,pre,0
190,HH,209,post,1881.296937
190,HH,209,during,0
190,HH,210,pre,0
190,HH,210,post,0
190,HH,210,during,0
190,HH,212,pre,0
190,HH,212,post,3666.362434
190,HH,212,during,4603.178636
190,HH,213,pre,5024.056404
190,HH,213,post,1037.42548
190,HH,213,during,0
190,HH,214,pre,2593.693203
190,HH,214,post,1600.180661
190,HH,214,during,3810.352074
190,HH,216,pre,5660.845027
190,HH,216,post,483.1072146
190,HH,216,during,4764.633381
190,HH,217,pre,1664.420414
190,HH,217,post,0
190,HH,217,during,1180.261959
190,HH,218,pre,3054.036521
190,HH,218,post,7969.196226
190,HH,218,during,0
190,HH,219,pre,0
190,HH,219,post,0
190,HH,219,during,2680.435992
190,HH,220,pre,5817.041933
190,HH,220,post,0
190,HH,220,during,450.9797562
190,HH,221,pre,5433.809849
190,HH,221,post,0
190,HH,221,during,2696.406223
190,HH,222,pre,6024.929909
190,HH,222,post,0
190,HH,222,during,2207.787466
190,HH,225,pre,0
190,HH,225,post,2748.043301
190,HH,225,during,495.9444642
190,HH,227,pre,0
190,HH,227,post,0
190,HH,227,during,0
190,HH,230,pre,0
190,HH,230,post,1031.750113
190,HH,230,during,443.1429554
190,HH,231,pre,3478.229799
190,HH,231,post,3969.827611
190,HH,231,during,634.0073766
190,HH,232,pre,0
190,HH,232,post,0
190,HH,232,during,0
190,HH,233,pre,0
190,HH,233,post,979.6657857
190,HH,233,during,0
190,HH,234,pre,4365.410809
190,HH,234,post,2284.890614
190,HH,234,during,5181.448781
190,HH,235,pre,0
190,HH,235,post,0
190,HH,235,during,3164.804332
190,HH,236,pre,1299.730465
190,HH,236,post,407.4238742
190,HH,236,during,4248.142408
190,HH,238,pre,0
190,HH,238,post,3043.592771
190,HH,238,during,4040.188495
190,HH,239,pre,2628.515378
190,HH,239,post,0
190,HH,239,during,0
190,HH,240,pre,819.7734566
190,HH,240,post,4958.613959
190,HH,240,during,3178.656667
190,HH,242,pre,3406.845656
190,HH,242,post,0
190,HH,242,during,5611.284642
190,HH,243,pre,5194.553765
190,HH,243,post,3894.652712
190,HH,243,during,5750.652635
190,HH,244,pre,0
190,HH,244,post,0
190,HH,244,during,0
190,HH,245,pre,9633.85541
190,HH,245,post,550.8704015
190,HH,245,during,0
190,HH,246,pre,5217.277854
190,HH,246,post,568.0539554
190,HH,246,during,3785.178846
190,HH,248,pre,0
190,HH,248,post,0
190,HH,248,during,0
190,HH,249,pre,192.5744785
190,HH,249,post,1099.991301
190,HH,249,during,727.2776352
190,HH,250,pre,5003.897548
190,HH,250,post,2334.419739
190,HH,250,during,3920.391823
190,HH,251,pre,5905.467155
190,HH,251,post,2430.131722
190,HH,251,during,0
190,HH,253,pre,4476.207409
190,HH,253,post,1106.81979
190,HH,253,during,654.6180187
190,HH,254,pre,6745.736846
190,HH,254,post,4593.653177
190,HH,254,during,4545.991097
190,HH,256,pre,871.943368
190,HH,256,post,980.2870029
190,HH,256,during,3320.355923
190,HH,257,pre,971.8970096
190,HH,257,post,5453.83675
190,HH,257,during,1426.038835
190,HH,258,pre,0
190,HH,258,post,3574.72777
190,HH,258,during,3019.819767
190,HH,259,pre,0
190,HH,259,post,1268.80156
190,HH,259,during,2502.095995
190,HH,260,pre,2255.472889
190,HH,260,post,1399.179727
190,HH,260,during,0
190,HH,261,pre,3139.15714
190,HH,261,post,0
190,HH,261,during,0
190,HH,262,pre,6026.336128
190,HH,262,post,0
190,HH,262,during,5337.714448
190,HH,263,pre,0
190,HH,263,post,2271.468549
190,HH,263,during,7324.881373
190,HH,264,pre,0
190,HH,264,post,1940.153755
190,HH,264,during,0
190,HH,267,pre,433.1814471
190,HH,267,post,907.2150558
190,HH,267,during,0
190,HH,268,pre,1596.819148
190,HH,268,post,7692.712597
190,HH,268,during,3344.68381
190,HH,270,pre,0
190,HH,270,post,418.4482429
190,HH,270,during,3277.602718
190,HH,273,pre,0
190,HH,273,post,1943.158537
190,HH,273,during,3360.08719
190,HH,274,pre,295.3111659
190,HH,274,post,2579.695495
190,HH,274,during,6045.652883
190,HH,275,pre,3755.388042
190,HH,275,post,3487.088951
190,HH,275,during,4462.048515
190,HH,276,pre,0
190,HH,276,post,1892.643084
190,HH,276,during,3479.579812
190,HH,277,pre,5638.7414
190,HH,277,post,0
190,HH,277,during,0
190,HH,278,pre,2776.406406
190,HH,278,post,0
190,HH,278,during,715.4100385
190,HH,279,pre,0
190,HH,279,post,0
190,HH,279,during,5043.4125
190,HH,280,pre,1097.481739
190,HH,280,post,1651.079722
190,HH,280,during,0
190,HH,281,pre,5064.513913
190,HH,281,post,4296.590892
190,HH,281,during,2628.101171
190,HH,282,pre,4279.610897
190,HH,282,post,0
190,HH,282,during,3107.80054
190,HH,283,pre,1838.922731
190,HH,283,post,2621.984942
190,HH,283,during,3272.330723
190,HH,284,pre,2440.910671
190,HH,284,post,0
190,HH,284,during,269.6075719
190,HH,285,pre,0
190,HH,285,post,6302.786666
190,HH,285,during,225.1765495
190,HH,288,pre,0
190,HH,288,post,0
190,HH,288,during,1790.096002
190,HH,289,pre,999.6222379
190,HH,289,post,6060.441226
190,HH,289,during,830.6097445
190,HH,291,pre,6372.111377
190,HH,291,post,1065.190974
190,HH,291,during,2452.442539
190,HH,292,pre,4208.563543
190,HH,292,post,4128.466963
190,HH,292,during,0
190,HH,293,pre,8498.758144
190,HH,293,post,2835.998837
190,HH,293,during,0
190,HH,295,pre,0
190,HH,295,post,0
190,HH,295,during,3079.577718
190,HH,296,pre,0
190,HH,296,post,1828.869247
190,HH,296,during,0
190,HH,297,pre,0
190,HH,297,post,7835.130634
190,HH,297,during,1883.939456
190,HH,299,pre,7252.006511
190,HH,299,post,2413.075254
190,HH,299,during,0
190,HH,300,pre,0
190,HH,300,post,1072.233922
190,HH,300,during,5907.726
190,HH,301,pre,4267.496164
190,HH,301,post,1876.48788
190,HH,301,during,139.4160116
190,HH,303,pre,5131.635959
190,HH,303,post,4665.848996
190,HH,303,during,5080.0044
190,HH,304,pre,0
190,HH,304,post,0
190,HH,304,during,2378.315537
190,HH,307,pre,0
190,HH,307,post,0
190,HH,307,during,1230.858468
190,HH,308,pre,0
190,HH,308,post,2702.286444
190,HH,308,during,0
190,HH,309,pre,2806.575752
190,HH,309,post,0
190,HH,309,during,4618.051453
190,HH,311,pre,1825.73568
190,HH,311,post,0
190,HH,311,during,6692.801012
190,HH,312,pre,6345.603976
190,HH,312,post,0
190,HH,312,during,4299.450971
190,HH,313,pre,0
190,HH,313,post,0
190,HH,313,during,3204.309136
190,HH,314,pre,712.9047152
190,HH,314,post,0
190,HH,314,during,3741.17464
190,HH,315,pre,0
190,HH,315,post,0
190,HH,315,during,2177.922036
190,HH,318,pre,361.7758805
190,HH,318,post,2851.850835
190,HH,318,during,0
190,HH,319,pre,1477.085149
190,HH,319,post,5173.121476
190,HH,319,during,5509.729271
190,HH,320,pre,0
190,HH,320,post,0
190,HH,320,during,1832.719673
190,HH,321,pre,4275.538407
190,HH,321,post,0
190,HH,321,during,6521.002624
190,HH,322,pre,3019.377417
190,HH,322,post,6920.315986
190,HH,322,during,6791.311508
190,HH,323,pre,36.2462743
190,HH,323,post,0
190,HH,323,during,0
190,HH,325,pre,3292.10994
190,HH,325,post,0
190,HH,325,during,3779.059171
190,HH,326,pre,692.5334077
190,HH,326,post,2473.254099
190,HH,326,during,0
190,HH,327,pre,4929.172089
190,HH,327,post,2650.648876
190,HH,327,during,2035.457601
190,HH,328,pre,1626.784097
190,HH,328,post,7358.625058
190,HH,328,during,0
190,HH,329,pre,0
190,HH,329,post,12940.70573
190,HH,329,during,0
190,HH,330,pre,1972.18322
190,HH,330,post,442.4494739
190,HH,330,during,0
190,HH,331,pre,1487.755907
190,HH,331,post,3202.654474
190,HH,331,during,789.3830355
190,HH,332,pre,0
190,HH,332,post,0
190,HH,332,during,0
190,HH,334,pre,4744.415355
190,HH,334,post,0
190,HH,334,during,1908.604475
190,HH,335,pre,0
190,HH,335,post,2473.795567
190,HH,335,during,511.9822232
190,HH,336,pre,3046.257903
190,HH,336,post,3881.438796
190,HH,336,during,0
190,HH,339,pre,3105.777266
190,HH,339,post,0
190,HH,339,during,659.4169176
190,HH,340,pre,0
190,HH,340,post,0
190,HH,340,during,996.5869958
190,HH,341,pre,5151.211783
190,HH,341,post,0
190,HH,341,during,3290.74781
190,HH,342,pre,0
190,HH,342,post,0
190,HH,342,during,5766.606773
190,HH,343,pre,7289.289301
190,HH,343,post,3507.721714
190,HH,343,during,498.5882415
190,HH,344,pre,0
190,HH,344,post,1310.727706
190,HH,344,during,863.6802359
190,HH,345,pre,3676.389982
190,HH,345,post,1838.380967
190,HH,345,during,0
190,HH,346,pre,4452.169671
190,HH,346,post,1838.260142
190,HH,346,during,0
190,HH,347,pre,4803.072559
190,HH,347,post,0
190,HH,347,during,0
190,HH,350,pre,2850.239558
190,HH,350,post,3579.209121
190,HH,350,during,0
190,HH,351,pre,1243.484151
190,HH,351,post,0
190,HH,351,during,0
190,HH,352,pre,3811.727688
190,HH,352,post,3225.003361
190,HH,352,during,0
190,HH,354,pre,2828.475098
190,HH,354,post,4670.017232
190,HH,354,during,0
190,HH,355,pre,0
190,HH,355,post,5141.824399
190,HH,355,during,0
190,HH,356,pre,0
190,HH,356,post,144.9032178
190,HH,356,during,0
190,HH,357,pre,4149.874195
190,HH,357,post,733.6418061
190,HH,357,during,0
190,HH,358,pre,4620.410186
190,HH,358,post,2078.571016
190,HH,358,during,3988.777877
190,HH,359,pre,4548.529836
190,HH,359,post,7240.263459
190,HH,359,during,3172.29064
190,HH,360,pre,0
190,HH,360,post,0
190,HH,360,during,2086.667789
190,HH,362,pre,4502.741287
190,HH,362,post,1147.823171
190,HH,362,during,3042.105801
190,HH,363,pre,5683.58516
190,HH,363,post,4196.636581
190,HH,363,during,0
190,HH,364,pre,3155.843006
190,HH,364,post,2861.837673
190,HH,364,during,2375.443401
190,HH,365,pre,0
190,HH,365,post,4377.777056
190,HH,365,during,6357.187577
190,HH,366,pre,2083.537245
190,HH,366,post,0
190,HH,366,during,1080.301517
190,HH,367,pre,0
190,HH,367,post,3.823106835
190,HH,367,during,0
190,HH,368,pre,0
190,HH,368,post,9766.962134
190,HH,368,during,3766.193809
190,HH,369,pre,2173.416943
190,HH,369,post,2711.974976
190,HH,369,during,5903.423041
190,HH,370,pre,7578.341438
